O1Cc2c(/C(=C/CCN(C)C)/c3c1cccc3)cccc2	-7.2
Clc1c(Nc2nc(Nc3ccc(OC[C@@H](O)CN(C)C)cc3)ncc2)cc(Cl)cc1	-7.5
S(=O)(=O)(n1ncc(c2c3c(ccc2OC)ccc(c3)C(=N)N)c1)C	-7.0
OC(=O)[C@@H](C[C@H](NC(=O)CCC(=O)O)Cc1ccc(cc1)c1ccccc1)C	-7.0
S1[C@@H](Cc2ccc(OCC3(CCCCC3)C)cc2)C(=O)NC1=O	-6.3
O(C1CCN(CC1)CCCc1n[nH]nn1)C(c1ccccc1)c1ccccc1	-7.4
S1CC(=O)NC1=O	-3.8
S(=O)(=O)(c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1)C	-7.2
Clc1c(Oc2c(F)cc(NC(=O)c3c(=O)n(c4ccc(F)cc4)ccc3OCC)cc2)ccnc1N	-7.7
O1[C@@H]([C@@H](O)[C@@H](O)[C@@H]1n1nc(nc1)C(=O)N)CO	-6.3
OC/C=C(/CCC=C(C)C)\C	-4.8
O1[C@@](O)([C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@H]1COC(=O)c1cccnc1)COC(=O)c1cccnc1	-8.0
s1c2n(c(CN3CCOCC3)c1)cc(n2)c1c(NC(=O)c2sc(nc2C)c2cccnc2)cccc1	-8.1
Clc1ccc(Oc2c3c4c([nH]c3ccc2)cnc(c4COC)C(=O)OC(C)C)cc1	-7.0
Clc1cc2/C(=C\CCN(C)C)/c3c(Sc2cc1)cccc3	-6.9
O[C@H]1[C@@H]2[C@@]([C@@H]3[C@]([C@]4(C(=CC3)[C@H]3[C@@](CC4)(CC[C@H]([C@@H]3C)C)C(=O)O)C)(C1)C)(C[C@@H](O)[C@H](O)[C@]2(CO)C)C	-8.0
[O-]C(=O)[C@@H]([NH3+])CCCC=O	-3.9
O=C1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=C(O)C(=O)CC4)CC3)C)CC2)CC1)C	-7.0
S(S(=O)(=O)C)CC1=CC(N(O)C1(C)C)(C)C	-5.2
O=c1n(c2c(cccc2)C)c(nc2c1cccc2)C	-6.6
Oc1ccc([N+](=O)[O-])cc1	-4.5
ClCC(=O)[C@@H](N)Cc1ccccc1	-5.0
O(c1cc2c(c(O)c(nc2C)C(=O)NCC(=O)O)cc1)c1ccccc1	-7.1
Fc1cc2[C@]3(NC(=O)NC3=O)C[C@H](Oc2cc1)C(=O)N	-7.7
Clc1cc(Nc2ncnc3c2cc(NC2=N[C@@H](CO2)C)cc3)ccc1OCc1sccn1	-7.8
OC(CCC[C@H]([C@@H]1[C@@]2([C@@H](CC1)/C(=C/C=C\1/C[C@@H](O)CCC1=C)/CCC2)C)C)(C)C	-7.3
Oc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1	-5.1
O(c1c2c(c[nH]c2ncc1)c1nc(ncc1)N)CCC	-6.7
C1CC1	-2.1
Clc1ccc(NS(=O)(=O)c2cc3c(CCNC3)cc2)cc1	-6.8
Clc1cc2c(c3nc(ncc3CN=C2c2c(F)cccc2F)Nc2ccc(cc2)C(=O)O)cc1	-8.1
O([C@]1([C@H](CN(CC1)C)CC)c1ccccc1)C(=O)CC	-5.1
S1CCN(CC1)c1c(F)cc(N2C[C@@H](OC2=O)CNC(=O)C)cc1	-6.5
N(CC)C	-2.7
Ic1ccc(C[C@H](S)C(=O)O)cc1	-5.0
s1c2c(N3CCOCC3)nc(nc2cc1CN(C)c1ncc(cn1)C(=O)NO)c1ccc(OC)nc1	-7.6
Brc1c(nc2n(ncc2c2cn(nc2)C)c1N)[C@@H]1CCCNC1	-7.2
S1(=O)(=O)N(C(=Cc2c1sc(S(=O)(=O)N)c2)CN1CCOCC1)c1cc(OC)ccc1	-7.1
Fc1ccc(C(=O)C2CCN(CC2)CCn2c(=O)c3c([nH]c2=O)cccc3)cc1	-7.6
P(=O)(O)(O)CC(=O)CCCCC	-4.3
O=C(N[C@@H](Cc1ccc(cc1)C#Cc1ccccc1)C(=O)OC)C[C@H]1CCCN(C1)C(=N)N	-7.3
O[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=Cc5oncc5C4)CC3)C)CC2)CC1)C)C#C	-7.0
O1[C@@H]([C@H](Oc2c(OCC)cccc2)c2ccccc2)CNCC1	-6.5
OC(=O)CCc1c2c([nH]c1)cccc2	-5.6
Ic1cc(F)c(Nc2n(c(=O)c(c3n(c(=O)n(C4CC4)c(=O)c23)c2cc(NC(=O)C)ccc2)C)C)cc1	-8.7
S(=O)(=O)(Nc1c(ccc(Nc2ncnc(c2)c2ccccc2)c1)C)C	-7.5
S(c1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1)C(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)(C)C	-6.8
S(c1ccc(C(C)(C)C)cc1)c1c2c(nc(nc2N)N)ccc1	-7.4
Fc1cc(c2ccc(nc2)/C=C/[C@H]2[C@H]3[C@H](C[C@@H]4[C@H]2[C@H](OC4=O)C)C[C@H](NC(=O)OCC)CC3)ccc1	-6.9
O(/N=C\c1c(OC)cccc1)CCC(=O)O	-5.3
OC(=O)c1[nH]c(c(c1c1c2c([nH]c1)cccc2)c1c2c([nH]c1)cccc2)C(=O)O	-7.6
O=c1n(c2[nH]c(=O)[nH]c(=O)c2[nH]1)C	-5.5
ClCCN(c1ccc(CCCC(=O)O)cc1)CCCl	-5.3
FC(F)(F)COCC(F)(F)F	-4.1
S(=O)(=O)(N)c1ccc(CCN)cc1	-5.1
P(=O)(OC[C@H]1O[C@H](n2c3c(nc2)ncnc3N)[C@H](O)[C@@H]1O)(O)O	-7.0
S(=O)(=O)(NC(=O)C)c1ccc(N)cc1	-5.7
O(c1cc2c(nc(cc2cc1OC)CC)Cc1ccccc1)C	-6.9
OC(=O)[C@@H](N)CNC(=O)c1ccccc1	-6.2
S(=O)(=O)(Nc1cc([C@H](C2=C(O)C[C@](OC2=O)(CCc2ccccc2)CCC)CC)ccc1)c1ncc(cc1)C(F)(F)F	-7.5
[OH2+]CC(=O)[O-]	-3.1
S(=O)(=O)(N[C@@H]1[C@H](N(CC1)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)[C@H](CC)C=O)C	-5.8
O1CCN(CC1)CCN	-4.0
Fc1cn([C@H]2OCCC2)c(=O)[nH]c1=O	-5.2
O=C1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C[C@@H](O)CC4)C)CC2)CC1)C	-6.7
O=C(N)[C@@H]([C@@H](CC)C)CC	-4.2
S(c1ccc(OP(=S)(OC)OC)cc1)c1ccc(OP(=S)(OC)OC)cc1	-5.3
O([C@@]1([C@@]2([C@H]([C@H]3[C@H](CC2)[C@@H]2C(=C[C@@H](OC(=O)C)CC2)CC3)CC1)C)C#C)C(=O)C	-6.9
S(=O)(=O)(OC[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)[C@H](O)[C@@H]1O)NC(=O)[C@@H](N)CS	-7.5
O=c1nc([nH]c2c1cc1[nH]c(nc1c2)N)N	-7.0
O(c1ccc(c2nn(cc2c2ccncc2)C)cc1)Cc1nc2c(cc1)cccc2	-7.4
BrCCOC(=O)Cc1c(cc(N)cc1)C=O	-5.0
ON(C(C)C)C(=O)C(=O)O	-4.7
O=C(N(c1c(cccc1)C)CC)/C=C/C	-4.7
n1nc(N)cc2CCc3c(c12)cccc3	-6.6
Brc1ccc(OCCCON2C(N=C(N=C2N)N)(C)C)cc1	-6.7
O=C(NCCc1[nH]cnc1)CCCC(=O)O	-5.5
O([C@H]1[C@H](NCC)C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@@H]1O)[C@H]1OC[C@](O)([C@H](NC)[C@H]1O)C	-6.5
FC(F)(F)c1ccc(/C=C/c2[nH]c3cc(c4c(C(O)(C)C)cccc4)ccc3n2)cc1	-7.4
Fc1c(N2CCN(N=C2)C)ccc(N2C[C@@H](OC2=O)CO)c1	-7.5
s1c(COC[C@@H]2N(C(=O)CC2)c2ccc([C@@H](O)CCCCC)cc2)ccc1C(=O)OC(C)C	-6.0
S(=O)(=O)(O)C[C@@]12C([C@@H](CC1)/C(=C/c1ccc(/C=C\3/[C@H]4C([C@](CC4)(C3=O)CS(=O)(=O)O)(C)C)cc1)/C2=O)(C)C	-6.6
O1c2cc(CN3CCN(CC3)c3ncccn3)ccc2OC1	-6.6
P(=O)(O)(O)CO[C@@H](Cn1c2ncnc(N)c2nc1)C	-6.5
N(CCCCCCCN)C(N)N	-4.3
P(=O)(O[C@H]1[C@@H](O)[C@@H](O[C@@H]1CO)n1ccc(nc1=O)N)(O)O	-6.7
O[C@@H](Cn1c2c(n(c(=O)n(c2=O)C)C)nc1)CO	-6.0
O=C(N1[C@@H](CCC1)C(=O)NCc1ccc(cc1)C(=N)N)CNC1CCCCC1	-8.0
O(C(=O)c1n([C@@H](c2ccccc2)C)cnc1)CC	-5.2
NCc1c(c2ccccc2)cccc1	-5.3
OCCn1ncc(c2nc3n(nnc3nc2)Cc2cc3c(nccc3)cc2)c1	-8.1
O=C(N[C@H](CO)C)[C@H]1CN([C@H]2C(=C1)c1c3c(C2)c[nH]c3ccc1)C	-7.7
Clc1c([C@]23OCCN2CC(=O)Nc2c3cc(Cl)cc2)cccc1	-6.9
O1[C@@H]2[C@]34[C@@]5([C@H](N(CC3)CC3CC3)Cc3c4c1c(O)cc3)C[C@@H]([C@]2(OC)CC5)C(O)(C)C	-7.3
S(=O)(=O)(Nc1c(=O)n(CC(=O)N[C@@H](C(C)C)C(=O)C(F)(F)F)c(c2ccccc2)cc1)NC	-7.5
[nH]1c2c(cc1)cccc2	-4.4
n1(c2c(c3c1cccc3)cc(cc2)CNC)CC	-6.2
O=C(N1[C@@H](CCC1)C(=O)NCc1cc(ccc1)C)[C@H](N)Cc1ccccc1	-7.7
P(=O)(O)(O)CCCC	-3.8
o1c(=O)c([C@H](CC)c2ccccc2)c(O)c2c1cccc2	-6.2
O[C@]12C[C@]3(NCC(=O)N4[C@@H](CCC4)C#N)C[C@H](C1)C[C@@H](C3)C2	-6.6
O1CC(N2CCc3c(nc(nc3N3[C@H](COCC3)C)c3ccc(NC(=O)NCC)cc3)C2)C1	-8.7
O[C@H](C(CCCn1c(=O)c2n(cnc2n(c1=O)C)C)([2H])[2H])C([2H])([2H])[2H]	-5.9
O(c1c(cccc1)C(=O)O)C(=O)c1c(O)cccc1	-6.1
[nH+]1c2c(CCCC2)c(NCCCCCCCC[NH3+])c2c1cccc2	-7.0
FC(F)(F)C(OCF)C(F)(F)F	-4.6
N([C@@H](CC(c1ccccc1)c1ccccc1)C)(C)C	-6.2
Clc1c(S(=O)(=O)N)cc(C(=O)NN2[C@@H](CCC[C@@H]2C)C)cc1	-6.6
Clc1c(N(c2ncc(C(=O)NCCCCCCC(=O)NO)cn2)c2ccccc2)cccc1	-6.9
O(c1c(OC)cccc1)C(=O)c1c(OC(=O)C)cccc1	-6.2
O[C@]1(C[C@H]2[C@@]([C@@H]3[C@H]([C@H]4[C@](CC3)([C@H](CC4)C(=O)C)C)CC2)(CC1)C)C	-6.4
O[C@@H]1[C@@H]2N(CC[C@@H]2O)C[C@H](OC(=O)CCC)[C@H]1O	-5.9
O[C@H]1[C@@H]([C@@H](CCCC/C=C/C(=O)O)C(=O)C1)/C=C/[C@@H](O)C[C@H](CCCC)C	-6.0
O=c1[nH]c(=O)[nH]c([N+](=O)[O-])c1N	-4.8
O[C@@H](C/C=C\CCCCC)/C=C/CC(=O)CCCCC(=O)O	-5.4
S(C[C@@H]1N(c2c(NC1=S)ccc(OC)c2)C(=O)OC(C)C)C	-5.9
[O-]C(=O)[C@@H]([NH3+])CCC	-3.8
P(=O)(Oc1cc(c2oc3c(c(=O)c2O)c(O)cc(O)c3)ccc1O)(O)O	-7.2
S1c2c(N(C[C@H](CN(C)C)C)c3c1cccc3)cccc2	-6.3
O1[C@@H]([C@@H]2N(CCc3c2c(OC)c2OCOc2c3)C)c2c(C1=O)c(N)c(OCC)c(OCC)c2OCC	-6.1
NCc1ccccc1	-4.2
OC(=O)[C@@H](N)Cc1c2c([nH]c1)cccc2N	-5.8
O=C(Nc1ccccc1)c1cc2c(cc(cc2)C(=N)N)cc1	-7.5
S(=O)(=O)(N)c1ccc(C(=O)NC[C@@H](Cn2c3c(cc2)cccc3)C)cc1	-7.2
Clc1c(OCCNN=C(N)N)c(Cl)ccc1	-6.3
[P@](=O)(OC[C@H]1O[C@@H](n2ccc(nc2=O)N)C[C@@H]1O)(O[P@](=O)(OP(=O)(O)O)O)O	-6.9
O1[C@@H]2[C@]34[C@](O)([C@H](N(CC3)C)Cc3c4c1c(O)cc3)CCC2=O	-6.8
O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C(=O)CC	-6.7
O=C1N(C(=N[C@H]1C[C@H]1C=CC(=O)C=C1)CN)CC=O	-5.9
Ic1c(Oc2cc(ccc2)/C=C/C#N)c(CC)c([nH]c1=O)C	-6.0
Oc1ccc(cc1)C=O	-4.3
[O-]C(=O)[C@H]1[N+](CCC1)(C)C	-3.7
Clc1cn(CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc2sc(nn2)C)cc(Cl)c1=O	-6.7
Oc1cc2c(N([C@@H]3C(=CCC=C3)C=C2)Cc2nc3c(nc2)nc(nc3N)N)cc1	-8.4
[nH]1c2c(nc1c1ccncc1)ccc(c1cc3[nH]c(nc3cc1)c1ccncc1)c2	-8.0
O1c2cc(C[C@H](NCC)C)ccc2OC1	-5.4
[P@](=O)(OC[C@H]1O[C@@H](n2c3ncnc(N)c3nc2)[C@H](O)C1)(O[P@](=O)(OP(=O)(O)O)O)O	-6.9
O(CCN(CC)CC)c1c(C(=O)CCc2ccccc2)cccc1	-6.3
F[C@@]12[C@H]([C@H]3[C@@]([C@@]4(OC(O[C@@H]4C3)(C)C)C(=O)CO)(C[C@@H]1O)C)C[C@H](F)C1=CC(=O)C=C[C@]21C	-7.6
Clc1ccc([C@H](N2CCN(CC2)Cc2cc(ccc2)C)c2ccccc2)cc1	-7.4
o1c2nc(nc(N)c2c(CN(c2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)C)c1)N	-7.2
O(c1cc([C@](C(C)C)(CCCNCCc2cc(OC)c(OC)cc2)C#N)ccc1OC)C	-5.7
O(c1ccc(CC(=O)N)cc1)C	-4.9
N(C1CCCCC1)c1ccc(Nc2ccccc2)cc1	-6.5
[OH2+]C(=O)C(=O)[O-]	-3.5
P(=O)(OC[C@H]1O[C@@H](n2c3[nH]c(nc(=O)c3nc2)N)[C@H](O)[C@@H]1O)(O)O	-7.1
Brc1cc(C(=O)c2oc(nc2)N)ccc1	-6.1
OC(=O)[C@@H](NC(=O)C)CCC(=O)O	-5.1
O(c1ccccc1)C(=O)c1c(O)cccc1	-6.0
O=C1NC(=N[C@@]1(C(C)C)C)c1nc2c(cc1C(=O)O)cccc2	-7.3
S(=O)(=O)(O)c1cc2c(N/C(=C\3/Nc4c(C3=O)cc(S(=O)(=O)O)cc4)/C2=O)cc1	-7.2
O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@]1(O)C(=O)N)CO	-5.7
Fc1c(N2C[C@H](NCC2)C)c(F)cc2c1n(CC)cc(c2=O)C(=O)O	-7.5
S=C1OC(c2c(N1)ccc(c2)c1n(c(cc1)C#N)C)(C)C	-6.4
O[C@@H]([C@@H](NC)C)c1ccc(O)cc1	-5.1
Clc1cc2/C(=C/CCN3CCN(CC3)CCO)/c3c(Sc2cc1)cccc3	-7.5
S(CC[C@H](N)C(=O)O)C(F)F	-5.0
Oc1c(C(=O)/C=C/c2ccc(O)cc2)ccc(O)c1	-7.6
Fc1c(N2CCNCC2)nc2n(CC)cc(c(=O)c2c1)C(=O)O	-7.0
OC(=O)C[C@H](CCCCCC(=O)O)[C@@H](N)C	-5.5
O=C(N(C1CCN(CC1)Cc1ccccc1)c1ccccc1)CC	-6.9
Clc1c(c2c(nc(NC(=O)c3n(ncc3)C)cc2)N)cc(OC)cc1	-6.8
O=C(N)c1cc2c(c3c4n(nc3c3nc(ccc3)C)CCC4)ccnc2cc1	-8.7
O1[C@@](c2ccc(Oc3ccccc3)cc2)(C(=O)N(Nc2ccccc2)C1=O)C	-7.4
O(C(=O)c1ccc(O)cc1)CC	-4.8
[123I]/C=C/CN1[C@H]2[C@H]([C@H](C[C@@H]1CC2)c1ccc(F)cc1)C(=O)OC	-6.1
P(=O)(Oc1ccccc1)(O)O	-4.9
Clc1c([C@@H](OCc2ccsc2Cl)Cn2ccnc2)ccc(Cl)c1	-6.2
Clc1c(NC(=O)c2c3c4c(oc3c(OC(F)F)cc2)ccc(NS(=O)(=O)C)c4)c(Cl)cnc1	-8.1
O=C(N1C[C@H](N(c2ncnc3[nH]ccc23)C)[C@@H](CC1)C)CC#N	-7.2
o1c(c(c(c1CCC(=O)O)C(=O)O)C)CCC	-5.5
O=C(N)[C@@H]([C@H](N)c1[nH]c2cc(C(C)(C)C)ccc2n1)C	-6.6
O=C1NN=C([C@@H](C1)C)c1ccc(NN=C(C#N)C#N)cc1	-6.3
S1[C@@](c2n(c3c(c2CC1)cccc3)CC)(CCN(C)C)C	-6.2
I[C@H]1[C@H](O[C@H]2C[C@@](O)(Cc3c2c(O)c2c(c3O)C(=O)c3c(C2=O)cccc3)C(=O)CO)O[C@H]([C@H](O)[C@H]1O)C	-7.4
Clc1cc2S(=O)(=O)N=C(Nc2cc1)C	-5.6
Clc1cc2c(cc(S(=O)(=O)N3CCN(C(=O)C4CCN(CC4)c4ccncc4)CC3)cc2)cc1	-7.9
O(C[C@@H](O)CNC(C)C)c1c2c([nH]cc2)ccc1	-5.8
O1[C@@H]([C@@H](O)[C@@H](O)[C@@H]1n1c2ncnc(N)c2nc1)C[C@@H](N)CC[C@H](N)C(=O)O	-7.3
O(C(C)(C)C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N)C	-6.0
OC(=O)[C@H](N)CC=O	-4.0
[P@@](=O)(OC[C@H]1O[C@@H](n2c3[nH]c(nc(=O)c3nc2)N)[C@H](O)[C@@H]1O)(O[P@@](=O)(O)N)O	-7.2
N([C@H](Cc1ccccc1)C)CC	-4.8
Oc1cc2[nH]ccc2cc1O	-5.6
Clc1cc2c(Cc3ccc(NCc4ccc(nc4)C(F)(F)F)nc3)c[nH]c2nc1	-7.5
S(=O)(=O)(O)c1ccc(O)cc1	-4.7
Fc1ccc(C(CCCN2CCN(CC2)CC(=O)Nc2c(cccc2C)C)c2ccc(F)cc2)cc1	-7.4
P(=O)(OC[C@H](O)[C@@H](O)C(=O)O)(O)O	-4.8
O(C[C@H](O)CNC(C)C)c1ccc(COCCOC(C)C)cc1	-5.3
O=C1c2n(c3c(c2CCC1)cccc3)C(=O)C	-6.3
O1CCC([C@H](n2c3c(c4ncc(cc24)c2n(nnc2C)C)ccc(c3)C(O)(C)C)c2ccccc2)CC1	-8.2
FC(F)(F)c1ccc(CNC(=O)CCCOC)cc1	-5.8
ClC1=C(N2[C@@H]([C@@H](NC(=O)[C@H](N)c3ccccc3)C2=O)CC1)C(=O)O	-7.1
Clc1c([C@@H]2[C@H](C2)c2ccc(cc2)C(=O)O)ccc(OCc2c(onc2c2c(Cl)cccc2Cl)C2CC2)c1	-7.0
BrC(=C)CCO	-3.5
O(c1cc(c2nn(C3CCC3)c3ncnc(N)c23)ccc1OC)C	-6.9
S(=O)(=O)(O)c1c(/C(=C/2\C=CC(=[N+](CC)CC)C=C2)/c2ccc(N(CC)CC)cc2)cc(S(=O)(=O)O)cc1	-7.0
O1[C@]2([C@@H]1C[C@@H](CC2)C(=C)C)C	-4.9
Fc1ccc(C(OCCN2CCN(CC2)CCCc2ccccc2)c2ccc(F)cc2)cc1	-6.7
Fc1cc2c(OC#CC3CC3)c(C(C)C)c(=O)[nH]c2cc1	-6.6
Fc1c(c2c3CC[C@@H](Cc3[nH]c2c(c1)C(=O)N)C(O)(C)C)c1c(c(n2c(=O)c3c(n(c2=O)C)c(F)ccc3)ccc1)C	-8.8
S1[C@H]2N([C@H](C1(C)C)C(=O)O)C(=O)[C@H]2NC(=O)c1c(OC)cccc1OC	-6.3
S1(=O)(=O)N(C(=Cc2c1sc(S(=O)(=O)N)c2)CN1CCOCC1)c1cc(O)ccc1	-7.1
O=C([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C=C(CC4)C(=O)O)C)CC2)CC1)C)c1ccc(O)cc1	-7.7
Clc1cc(C(=O)NC2CCN(CC2)Cc2ccccc2)c(OC)cc1N	-7.1
Brc1c[nH+]c(NC(=O)CCC(=O)[O-])cc1	-5.7
S1(=O)(=O)CCCc2c1cc(S(=O)(=O)N)c(c2)C	-5.9
P(=O)(O)(O)n1[nH]c(nc1=O)CN1[C@H]([C@H](OCC1)O[C@@H](c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C)c1ccc(F)cc1	-7.8
S[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO	-5.0
[nH]1nc(Nc2nc(nc3c2cccc3)Nc2ccc(cc2)CC#N)cc1C1CC1	-8.4
[N+](=C1C=C/C(=C(\c2ccc(N(CC)CC)cc2)/c2ccccc2)/C=C1)(CC)CC	-7.2
O[C@H]([C@@H](CC)CO)CCC	-4.3
S(=O)(=O)(CCCOc1cc(c(c2cc(COc3cc4OC[C@H](c4cc3)CC(=O)O)ccc2)c(c1)C)C)C	-7.2
OC(O)(c1[nH]c2c(n1)ccc(c2)C(=[NH2+])N)c1[nH]c2c(n1)ccc(c2)C(=[NH2+])N	-8.6
S1[C@H]2N(C(=O)[C@H]2NC(=O)Cc2nc(sc2)N)C(=C(C1)CSc1n(nnn1)CCN(C)C)C(=O)O	-6.9
Clc1c([C@@H](O)CNC(C)(C)C)cccc1	-5.2
O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C)C(=O)CCCCCC	-5.9
Clc1cc2cc([nH]c2cc1)C(=O)NC[C@@H](O)N(C1CCCC1)CCO	-6.6
Fc1ccc(Cn2c(NC3CCNCC3)nc3c2cccc3)cc1	-7.6
O=C1NC(=O)NC(=O)C1(CC)CC	-4.7
NC1(CC(CC(C1)(C)C)(C)C)C	-4.3
OCCCCCCCCC	-4.0
NC1(CCC1)c1ccc(n2c3nc(ccc3nc2c2c(nccc2)N)c2ccccc2)cc1	-7.4
s1c2c(c(c3ccc(NC(=O)Nc4cc(F)ccc4)cc3)c1)c(ncc2c1cn(nc1)CCO)N	-7.9
O=C1[C@H](CC2CCN(CC2)Cc2ccccc2)Cc2c1cc(OC)c(OC)c2	-6.6
OC(Cn1c2c(nc1COCC)c(nc1c2cccc1)N)(C)C	-6.7
Clc1c2c(OC[C@@H]3[C@@H](OC)CN(C3)C(=O)C=C)nc(nc2[nH]c1)Nc1cn(nc1)C	-7.5
O[C@@H](C(C[C@H](N(C)C)C)(c1ccccc1)c1ccccc1)CC	-5.6
O1[C@H]([C@H](O)[C@H](O)[C@H]1CO)c1[nH]nc2c1ncnc2NC	-6.9
O=C1NC(=O)C(=C1c1nc(N2CCN(CC2)C)nc2c1cccc2)c1c2c([nH]c1)cccc2	-8.2
Clc1c(NC(=O)c2c(O)ccc(Cl)c2)ccc([N+](=O)[O-])c1	-6.9
[O-]C(=O)C[N+](C)(C)C	-3.3
O(c1cc(C[C@H](N)C)cc(OC)c1OC)C	-5.1
Clc1c(Nc2nc(Nc3cc(S(=O)(=O)N)ccc3)ncc2)c2OCOc2cc1	-7.7
O([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC3)CC(=O)CC4)C)CC2)CC1)C)C(=O)C	-6.4
O([C@@H]1[C@@H](CC[C@H](C1)C)C(C)C)C(=O)c1c(N)cccc1	-5.9
Ic1ccc(C[P@@](=O)(O)C[C@@H](CCC(=O)O)C(=O)O)cc1	-5.5
O1c2c(/C(=C\CCN(C)C)/c3c(C1)cccc3)cc(cc2)CC(=O)O	-7.5
o1c2c(CCCCCC2)c(O)c([C@@H](CC)c2ccccc2)c1=O	-6.4
[O-]C(=O)[C@@H]([NH3+])CCC=O	-3.9
[N+]1(CCC(=C(c2ccccc2)c2ccccc2)CC1)(C)C	-7.0
n1(c2c(CN(CC2)C)c2c1cccc2)Cc1ccccc1	-7.3
BrC([N+](=O)[O-])(CO)CO	-3.8
O1[C@H](O)C2=CC(=O)OC2=CC1	-4.7
O(C(=O)N1CCN(CC1)c1nc2c(c(n1)N)cc(OC)c(OC)c2OC)CC(O)(C)C	-6.8
OC(=O)[C@H](CCCC)CN(O)C=O	-4.7
FC(F)(F)C(=O)CCCCCCC(=O)Nc1ccccc1	-5.8
Fc1c(N2CC[C@H](O)CC2)c2CC[C@H](n3c2c(c1)c(=O)c(c3)C(=O)O)C	-7.5
SCc1cccnc1	-3.4
Clc1cc2N[C@@H](NS(=O)(=O)c2cc1S(=O)(=O)N)[C@@H]([C@@H](CC)C)C	-6.8
O[C@H](CN1[C@@H](CN(CC1)Cc1oc2c(c1)cccc2)C(=O)NC(C)(C)C)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2	-8.3
O[C@@H]1C/C(=C\C=C/2\[C@H]3[C@@]([C@H](CC3)[C@H](C)/C=C/[C@@H](C(C)C)C)(CCC2)C)/[C@H](CC1)C	-7.4
Clc1c([C@H](N(C(=O)[C@H]2N(C(=O)CC2)c2nccc(c2)C#N)c2cc(F)cnc2)C(=O)NC2CC(F)(F)C2)cccc1	-7.2
O[C@@H]([C@H]1N2C[C@@H]([C@H](C1)CC2)C=C)c1c2c(ncc1)ccc(OC)c2	-7.0
O=C1NC(=O)[C@H]([C@@H]1c1c2c3n(c1)CCCc3ccc2)c1c2c([nH]c1)cccc2	-8.9
O=C1NC(=O)NC(=O)C1(C1=CCCCCC1)CC	-5.5
FC1(F)Oc2cc(C3(CC3)C(=O)N[C@@H]3C[C@@H](Oc4c3ccc(OC(F)F)c4)c3ccc(cc3)C(=O)O)ccc2O1	-9.3
O[C@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)CC2)CC1)C	-6.8
Fc1c(n2nc(c3n(ncc3)c3ccccc3)c(=O)c(OC)c2)ccc(n2nccc2)c1	-7.6
O(C(=O)c1c(O)cccc1)CC	-4.9
S(=O)(=O)(N)c1cc(C(=O)NC[C@H]2N(CCC2)CC=C)c(OC)c(OC)c1	-6.4
O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)[C@H]1OC)CO	-5.1
O(C[C@H](N)C(=O)C)Cc1ccccc1	-4.9
NCCc1ccccc1	-4.3
O(Cc1ccc(cc1)C(=O)O)c1c(c(O)ccc1)C=O	-6.9
Clc1sc(Cl)cc1c1nc(ncc1)N	-5.4
O=C(NO)/C=C/c1cc2nc(n(CCN(CC)CC)c2cc1)CCCC	-6.5
s1c(c2nc(Nc3ccc(cc3)C(F)(F)F)ncc2)c(nc1C)C	-7.0
O(c1ccc(NC(=O)Nc2ccc(cc2)C(=N)N)cc1)c1ccccc1	-7.5
O([C@@H](CC(=O)O[C@@H](CC(=O)OC)C)C)C(=O)C[C@H](O)C	-4.8
P1(=O)(OCC(CO1)(C)C)C1=C(NC(=C([C@@H]1c1cc([N+](=O)[O-])ccc1)C(=O)OCCN(Cc1ccccc1)c1ccccc1)C)C	-7.2
